duree,historique,objet,montant,epargne,anciennete_emploi,taux_endettement,statut,autres_debiteurs,domicile,biens,age,credit_exterieur,logement,emploi,nombre_personnes,telephone,compte,nombre_credit,travailleur_etranger,taux_endettement_num,revenus_estimes,debt_to_income_ratio,credit_utilization_ratio,savings_rate,expense_to_income_ratio,repayment_capacity,payment_history_score,credit_mix_diversity,recent_inquiries_count,account_age_average,bankruptcy_risk_score,late_payment_frequency,credit_limit_usage,employment_stability_score,age_income_segment,age_income_combined,education_employment_match,regional_risk_factor,age_income_interaction,debt_income_interaction,score_utilization_interaction,amount_duration_interaction,education_employment,marital_housing,purpose_amount,age_category_income,employment_stability_payment,account_age_months,time_since_last_payment,credit_history_length,application_month,seasonal_risk_indicator,holiday_proximity,income_trend,spending_trend,credit_usage_trend,cible
42,compte critique /autres credits existants (pas dans cette banque),appareils menagers,4746.0,inferieur a 100,inferieur a 1 an,superieur a 35%,celibataire,aucun,compris entre 1 et 4 ans,assurance-vie,25.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,compris entre 0 et 200,2 credits,oui,40.0,11865.0,0.4,0.4,0.0,0.04,7119.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young,young_low,0.5,0.4,296.625,5631.129,0.2,1993.32,celibataire_inferieur a 1 an,celibataire_proprietaire,appareils menagers_medium,young_income_low,0.15,0.0,49.5699471843863,3.0866377617781673,10,0.3,0,-0.12208436499710223,0.23609801449350493,0.5519320077822155,1
42,compte critique /autres credits existants (pas dans cette banque),vacances,6110.0,inferieur a 100,compris entre 1 et 4 ans,inferieur a 20%,celibataire,aucun,compris entre 4 et 7 ans,inconnu / pas de propriete,31.0,banque,logement gratuit,employe qualifie / fonctionnaire,1 personne,avec telephone,pas de compte courant,1 credit,oui,15.0,40733.333333333336,0.15,0.15,0.0,0.015,34623.333333333336,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young_adult,young_adult_high,0.5,0.4,1262.7333333333336,24888.06666666667,0.075,2566.2,celibataire_compris entre 1 et 4 ans,celibataire_logement gratuit,vacances_high,middle_income_high,0.15,0.0,10.898635799062749,13.602301595215554,12,0.8,1,0.020886359500475543,-0.18386484945035117,0.07848319343575341,0
18,credits deja rembourses jusqu'a maintenant,appareils menagers,2100.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,celibataire,co-demandeur,compris entre 1 et 4 ans,immobilier,37.0,etablissements de credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,superieur ou egale a 200,1 credit,oui,40.0,5250.0,0.4,0.4,0.0,0.04,3150.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,adult,adult_low,0.5,0.4,194.25,1102.5,0.2,378.0,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,appareils menagers_low,middle_income_low,0.15,0.0,3.0833194500751873,17.337784773740623,12,0.8,1,-0.19596701238797756,-0.21965623203147303,-0.10179272514149976,1
10,credits deja rembourses jusqu'a maintenant,reparations,1225.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 20% et 25%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,37.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,superieur ou egale a 200,1 credit,oui,22.5,5444.444444444444,0.225,0.225,0.0,0.0225,4219.444444444444,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,adult,adult_low,0.5,0.4,201.44444444444443,666.9444444444445,0.1125,122.5,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,reparations_low,middle_income_low,0.15,0.0,34.58252289295985,12.493703935652546,3,0.2,0,-0.13281860488984307,0.033667772783995804,-0.005114862438398888,0
9,credits deja rembourses jusqu'a maintenant,appareils menagers,458.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,celibataire,aucun,compris entre 4 et 7 ans,immobilier,24.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,compris entre 0 et 200,1 credit,oui,40.0,1145.0,0.4,0.4,0.0,0.04,687.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young,young_low,0.5,0.4,27.48,52.441,0.2,41.22,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,appareils menagers_low,young_income_low,0.15,0.0,17.40272527756195,18.392882250392105,12,0.8,1,0.019686123586912352,0.15706474539182316,-0.35381518097782366,0
30,credits deja rembourses jusqu'a maintenant,appareils menagers,2333.0,comprise entre 500 et 1000,superieur a 7 ans,superieur a 35%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,30.0,banque,proprietaire,cadres,1 personne,sans telephone,pas de compte courant,1 credit,oui,40.0,5832.5,0.4,0.4,0.0,0.04,3499.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,174.975,1360.72225,0.2,699.9,celibataire_superieur a 7 ans,celibataire_proprietaire,appareils menagers_low,young_income_low,0.15,0.0,3.9045670186334593,8.896269299397767,7,0.6,1,0.07384665799954104,0.2525891537186803,-0.13894262621781164,0
12,credits deja rembourses jusqu'a maintenant,appareils menagers,1158.0,comprise entre 500 et 1000,compris entre 1 et 4 ans,compris entre 25% et 35%,homme:divorce/separe,aucun,inferieur a 1 an,voiture ou autre,33.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,compris entre 0 et 200,1 credit,oui,30.0,3860.0,0.3,0.3,0.0,0.030000000000000002,2702.0,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young_adult,young_adult_low,0.5,0.4,127.38,446.988,0.15,138.96,homme:divorce/separe_compris entre 1 et 4 ans,homme:divorce/separe_proprietaire,appareils menagers_low,middle_income_low,0.15,0.0,20.506416844024503,20.456084641113478,4,0.3,0,0.01713682811899705,-0.068832639430341,-0.08185648762262081,0
18,retard dans le paiement dans le passe,education,6204.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 20% et 25%,celibataire,aucun,superieur a 7 ans,immobilier,44.0,aucun credit,proprietaire,non qualifie,2 personne,avec telephone,compris entre 0 et 200,1 credit,oui,22.5,27573.333333333332,0.225,0.225,0.0,0.022500000000000003,21369.333333333332,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,adult,adult_medium,0.5,0.4,1213.2266666666665,17106.496,0.1125,1116.72,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,education_high,middle_income_med,0.15,0.0,1.0498116433043725,25.793388741715503,9,0.4,0,-0.011564828238824054,0.16180212501469435,-0.10481767958691851,0
30,compte critique /autres credits existants (pas dans cette banque),voiture (utilise),6187.0,comprise entre 100 et 500,compris entre 4 et 7 ans,inferieur a 20%,homme: marie/veuf,aucun,superieur a 7 ans,voiture ou autre,24.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,inferieur a 0,2 credits,oui,15.0,41246.66666666667,0.15,0.15,0.0,0.015,35059.66666666667,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young,young_high,0.5,0.4,989.9200000000001,25519.31266666667,0.075,1856.1,homme: marie/veuf_compris entre 4 et 7 ans,homme: marie/veuf_locataire,voiture (utilise)_high,young_income_high,0.15,0.0,72.01268662179072,9.822968637362045,3,0.2,0,-0.03011036955892888,-0.005776270425106081,0.0304709744067444,0
42,compte critique /autres credits existants (pas dans cette banque),voiture (utilise),2319.0,inferieur a 100,superieur a 7 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,inconnu / pas de propriete,58.0,etablissements de credit,logement gratuit,non qualifie,1 personne,sans telephone,inferieur a 0,2 credits,oui,40.0,5797.5,0.4,0.4,0.0,0.04,3478.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,senior,senior_low,0.5,0.4,336.255,1344.44025,0.2,973.98,femme:divorcee/separee/mariee_superieur a 7 ans,femme:divorcee/separee/mariee_logement gratuit,voiture (utilise)_low,senior_income_low,0.15,0.0,8.983733305220582,9.32698487159537,5,0.4,0,-0.14785219903674274,-0.025894094991122944,-0.16448398647644014,1
11,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),1393.0,inferieur a 100,inferieur a 1 an,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,voiture ou autre,35.0,aucun credit,proprietaire,cadres,1 personne,sans telephone,pas de compte courant,2 credits,oui,40.0,3482.5,0.4,0.4,0.0,0.04,2089.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,121.8875,485.11225,0.2,153.23,femme:divorcee/separee/mariee_inferieur a 1 an,femme:divorcee/separee/mariee_proprietaire,voiture (nouveau)_low,middle_income_low,0.15,0.0,32.58767395694941,20.720306862706206,3,0.2,0,-0.07198442083947086,0.13254899062300085,0.2242061334648943,0
36,credits deja rembourses jusqu'a maintenant,appareils menagers,2299.0,comprise entre 500 et 1000,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,voiture ou autre,39.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,1 credit,oui,40.0,5747.5,0.4,0.4,0.0,0.04,3448.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,adult,adult_low,0.5,0.4,224.1525,1321.35025,0.2,827.64,celibataire_superieur a 7 ans,celibataire_proprietaire,appareils menagers_low,middle_income_low,0.15,0.0,11.20639744972871,21.477432874384274,7,0.6,1,-0.046063877095978756,0.09784843176201294,4.141298363941877e-05,0
6,credits deja rembourses jusqu'a maintenant,voiture (utilise),1352.0,comprise entre 500 et 1000,sans emploi,inferieur a 20%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,assurance-vie,23.0,aucun credit,locataire,sans emploi,1 personne,avec telephone,inferieur a 0,1 credit,oui,15.0,9013.333333333334,0.15,0.15,0.0,0.015000000000000001,7661.333333333334,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young,young_low,0.5,0.4,207.30666666666667,1218.602666666667,0.075,81.12,femme:divorcee/separee/mariee_sans emploi,femme:divorcee/separee/mariee_locataire,voiture (utilise)_low,young_income_low,0.15,0.0,22.02332687727686,8.86283983708039,5,0.4,0,0.10571222262189157,-0.2364588235476374,-0.0018600642277228836,0
11,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),7228.0,inferieur a 100,compris entre 1 et 4 ans,inferieur a 20%,celibataire,aucun,superieur a 7 ans,assurance-vie,39.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,pas de compte courant,2 credits,oui,15.0,48186.66666666667,0.15,0.15,0.0,0.015,40958.66666666667,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,adult,adult_high,0.5,0.4,1879.2800000000002,34829.32266666667,0.075,795.08,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,voiture (nouveau)_high,middle_income_high,0.15,0.0,23.736713939453928,9.478879097424857,9,0.4,0,0.03436182895684614,0.22148105245888436,-0.06557894330258357,0
12,credits deja rembourses jusqu'a maintenant,appareils menagers,2073.0,comprise entre 100 et 500,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,co-demandeur,compris entre 1 et 4 ans,immobilier,28.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,1 credit,oui,40.0,5182.5,0.4,0.4,0.0,0.04,3109.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,145.11,1074.33225,0.2,248.76,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_proprietaire,appareils menagers_low,young_income_low,0.15,0.0,6.131657985237172,10.309292346836957,7,0.6,1,-0.1763040155362734,0.20701370312211773,0.03103813677179583,0
24,retard dans le paiement dans le passe,radio / television,2333.0,compte d'epargne inconnu / non,inferieur a 1 an,superieur a 35%,celibataire,aucun,compris entre 1 et 4 ans,assurance-vie,29.0,banque,proprietaire,non qualifie,1 personne,sans telephone,compris entre 0 et 200,1 credit,oui,40.0,5832.5,0.4,0.4,0.0,0.04,3499.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,169.1425,1360.72225,0.2,559.92,celibataire_inferieur a 1 an,celibataire_proprietaire,radio / television_low,young_income_low,0.15,0.0,104.7842139820868,3.933296933794338,2,0.1,0,0.0324083969394795,-0.09383440522642941,0.16501965293352694,0
27,retard dans le paiement dans le passe,voiture (utilise),5965.0,inferieur a 100,superieur a 7 ans,inferieur a 20%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,30.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,compris entre 0 et 200,2 credits,oui,15.0,39766.66666666667,0.15,0.15,0.0,0.014999999999999998,33801.66666666667,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young_adult,young_adult_high,0.5,0.4,1193.0000000000002,23720.81666666667,0.075,1610.55,celibataire_superieur a 7 ans,celibataire_proprietaire,voiture (utilise)_high,young_income_high,0.15,0.0,44.767361314144225,6.488088321094811,4,0.3,0,-0.038508228041631655,0.05937053001561135,-0.17342604314218008,0
12,credits deja rembourses jusqu'a maintenant,appareils menagers,1262.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 25% et 35%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,25.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,1 credit,oui,30.0,4206.666666666667,0.3,0.3,0.0,0.03,2944.666666666667,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young,young_low,0.5,0.4,105.16666666666667,530.8813333333334,0.15,151.44,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,appareils menagers_low,young_income_low,0.15,0.0,84.15283257874746,5.975155399487592,9,0.4,0,-0.06769220003059588,0.07410452794241082,-0.13162329781505133,0
18,credits deja rembourses jusqu'a maintenant,voiture (utilise),3378.0,compte d'epargne inconnu / non,compris entre 1 et 4 ans,compris entre 20% et 25%,celibataire,aucun,inferieur a 1 an,assurance-vie,31.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,pas de compte courant,1 credit,oui,22.5,15013.333333333332,0.225,0.225,0.0,0.022500000000000003,11635.333333333332,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_low,0.5,0.4,465.4133333333333,5071.503999999999,0.1125,608.04,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,voiture (utilise)_medium,middle_income_low,0.15,0.0,67.5645599260259,7.39321460937523,12,0.8,1,0.06116762888408679,0.03910106487358606,-0.06074520575533293,0
36,retard dans le paiement dans le passe,voiture (nouveau),2225.0,inferieur a 100,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,inconnu / pas de propriete,57.0,banque,logement gratuit,employe qualifie / fonctionnaire,1 personne,avec telephone,compris entre 0 et 200,2 credits,oui,40.0,5562.5,0.4,0.4,0.0,0.04,3337.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,senior,senior_low,0.5,0.4,317.0625,1237.65625,0.2,801.0,celibataire_superieur a 7 ans,celibataire_logement gratuit,voiture (nouveau)_low,senior_income_low,0.15,0.0,27.33163237149825,11.791890675679312,2,0.1,0,0.1030999522495951,-0.08254577307681302,-0.269174184694643,1
6,tous les credits de cette banque ont ete rembourses,voiture (nouveau),783.0,compte d'epargne inconnu / non,compris entre 1 et 4 ans,inferieur a 20%,celibataire,garant,compris entre 1 et 4 ans,immobilier,26.0,etablissements de credit,proprietaire,non qualifie,2 personne,sans telephone,pas de compte courant,1 credit,oui,15.0,5220.0,0.15,0.15,0.0,0.015000000000000003,4437.0,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young_adult,young_adult_low,0.5,0.4,135.72,408.726,0.075,46.98,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,voiture (nouveau)_low,young_income_low,0.15,0.0,76.48306137808216,13.405288395219124,10,0.3,0,0.09312801191161986,-0.10074350519070772,-0.16385157194429956,0
12,credits deja rembourses jusqu'a maintenant,appareils menagers,6468.0,compte d'epargne inconnu / non,sans emploi,compris entre 20% et 25%,celibataire,aucun,inferieur a 1 an,inconnu / pas de propriete,52.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,compris entre 0 et 200,1 credit,oui,22.5,28746.666666666664,0.225,0.225,0.0,0.022500000000000003,22278.666666666664,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,mature,mature_medium,0.5,0.4,1494.8266666666666,18593.343999999997,0.1125,776.16,celibataire_sans emploi,celibataire_proprietaire,appareils menagers_high,senior_income_med,0.15,0.0,2.7796637685934686,21.303002956884463,9,0.4,0,-0.08392175232226386,-0.0038331106487167915,-0.09524417470893182,1
36,compte critique /autres credits existants (pas dans cette banque),appareils menagers,7870.5,inferieur a 100,compris entre 1 et 4 ans,compris entre 20% et 25%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,voiture ou autre,31.0,etablissements de credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,2 credits,oui,22.5,34980.0,0.225,0.225,0.0,0.022500000000000003,27109.5,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_medium,0.5,0.4,1084.38,27531.009,0.1125,2833.38,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_proprietaire,appareils menagers_high,middle_income_med,0.15,0.0,6.544040838938024,6.009875755567254,10,0.3,0,-0.03092123758512146,0.1759093528889047,0.1748778361425455,0
18,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1961.0,inferieur a 100,superieur a 7 ans,compris entre 25% et 35%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,voiture ou autre,23.0,aucun credit,proprietaire,cadres,1 personne,sans telephone,superieur ou egale a 200,1 credit,oui,30.0,6536.666666666667,0.3,0.3,0.0,0.030000000000000002,4575.666666666667,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young,young_low,0.5,0.4,150.34333333333333,1281.8403333333333,0.15,352.98,femme:divorcee/separee/mariee_superieur a 7 ans,femme:divorcee/separee/mariee_proprietaire,voiture (nouveau)_low,young_income_low,0.15,0.0,1.3884589706049586,17.905934390859503,5,0.4,0,0.033126343140356396,0.08154002318916485,0.052512265800385,0
36,compte critique /autres credits existants (pas dans cette banque),radio / television,6229.0,inferieur a 100,inferieur a 1 an,superieur a 35%,femme:divorcee/separee/mariee,co-demandeur,superieur a 7 ans,inconnu / pas de propriete,23.0,aucun credit,locataire,non qualifie,1 personne,avec telephone,inferieur a 0,2 credits,oui,40.0,15572.5,0.4,0.4,0.0,0.04000000000000001,9343.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young,young_low,0.5,0.4,358.1675,9700.11025,0.2,2242.44,femme:divorcee/separee/mariee_inferieur a 1 an,femme:divorcee/separee/mariee_locataire,radio / television_high,young_income_low,0.15,0.0,11.805962604092604,10.716066934646946,2,0.1,0,0.09755451271223592,-0.05559214981291589,0.03871798227350887,1
9,credits deja rembourses jusqu'a maintenant,business,1391.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 20% et 25%,homme: marie/veuf,aucun,inferieur a 1 an,immobilier,27.0,banque,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,compris entre 0 et 200,1 credit,oui,22.5,6182.222222222222,0.225,0.225,0.0,0.022500000000000003,4791.222222222222,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_low,0.5,0.4,166.92,859.947111111111,0.1125,125.19,homme: marie/veuf_compris entre 1 et 4 ans,homme: marie/veuf_proprietaire,business_low,young_income_low,0.15,0.0,14.763908753826557,11.703217742085402,4,0.3,0,-0.047917423784529,0.11575480659725171,0.17017959243359446,0
15,compte critique /autres credits existants (pas dans cette banque),appareils menagers,1537.0,compte d'epargne inconnu / non,superieur a 7 ans,superieur a 35%,celibataire,garant,superieur a 7 ans,immobilier,50.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,compris entre 0 et 200,2 credits,oui,40.0,3842.5,0.4,0.4,0.0,0.04000000000000001,2305.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,mature,mature_low,0.5,0.4,192.125,590.59225,0.2,230.55,celibataire_superieur a 7 ans,celibataire_proprietaire,appareils menagers_low,middle_income_low,0.15,0.0,9.49681329626477,16.048916952999623,12,0.8,1,-0.01856589766638171,-0.4272813930945113,-0.02747435767987933,0
36,aucun credit pris /tous les credits ont ete rembourses,business,1953.0,inferieur a 100,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,inconnu / pas de propriete,61.0,aucun credit,logement gratuit,cadres,1 personne,avec telephone,compris entre 0 et 200,1 credit,oui,40.0,4882.5,0.4,0.4,0.0,0.04,2929.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,senior,senior_low,0.5,0.4,297.8325,953.55225,0.2,703.08,celibataire_superieur a 7 ans,celibataire_logement gratuit,business_low,senior_income_low,0.15,0.0,52.93673595722802,5.263667870626208,12,0.8,1,-0.11063349740060283,0.1723148550558155,0.07809296998577792,1
